Date,Adj Close
2018-12-10,116.99449157714844
2018-12-11,116.5709457397461
2018-12-12,119.27960205078125
2018-12-13,117.79230499267578
2018-12-14,116.58080291748047
2018-12-17,115.17229461669922
2018-12-18,116.48229217529297
2018-12-19,113.41905975341797
2018-12-20,112.59168243408203
2018-12-21,108.49422454833984
2018-12-24,107.45999908447266
2018-12-26,112.48332977294922
2018-12-27,112.65077209472656
2018-12-28,111.5870132446289
2018-12-31,110.95662689208984
2019-01-02,110.29670715332031
2019-01-03,106.88871002197266
2019-01-04,111.3900146484375
2019-01-07,112.8379135131836
2019-01-08,115.21168518066406
2019-01-09,112.89701843261719
2019-01-10,112.48332977294922
2019-01-11,112.5030288696289
2019-01-14,113.4781494140625
2019-01-15,114.97530364990234
2019-01-16,114.25627136230469
2019-01-17,114.95560455322266
2019-01-18,116.6989974975586
2019-01-22,113.91153717041016
2019-01-23,114.8965072631836
2019-01-24,115.65491485595703
2019-01-25,115.3495864868164
2019-01-28,115.28064727783203
2019-01-29,115.32003784179688
2019-01-30,117.62486267089844
2019-01-31,117.4574203491211
2019-02-01,120.13653564453125
2019-02-04,121.68292999267578
2019-02-05,124.31278991699219
2019-02-06,125.95768737792969
2019-02-07,125.94783782958984
2019-02-08,128.8338165283203
2019-02-11,124.72647857666016
2019-02-12,124.67723846435547
2019-02-13,125.54400634765625
2019-02-14,124.85452270507812
2019-02-15,125.1795654296875
2019-02-19,126.32213592529297
2019-02-20,126.65701293945312
2019-02-21,126.17439270019531
2019-02-22,125.07122039794922
2019-02-25,124.2635498046875
2019-02-26,125.64249420166016
2019-02-27,126.27288055419922
2019-02-28,121.45639038085938
2019-03-01,123.38693237304688
2019-03-04,123.12098693847656
2019-03-05,124.07640075683594
2019-03-06,123.7110366821289
2019-03-07,121.61759185791016
2019-03-08,119.84013366699219
2019-03-11,120.34375
2019-03-12,119.04027557373047
2019-03-13,118.97116088867188
2019-03-14,119.28714752197266
2019-03-15,120.0376205444336
2019-03-18,119.63276672363281
2019-03-19,120.70909881591797
2019-03-20,120.93622589111328
2019-03-21,122.54581451416016
2019-03-22,120.11663055419922
2019-03-25,120.5511245727539
2019-03-26,120.57085418701172
2019-03-27,118.29967498779297
2019-03-28,117.56893157958984
2019-03-29,117.50968170166016
2019-04-01,118.74403381347656
2019-04-02,118.93164825439453
2019-04-03,120.54122924804688
2019-04-04,121.01522827148438
2019-04-05,120.96585083007812
2019-04-08,121.66696166992188
2019-04-09,122.38782501220703
2019-04-10,122.60506439208984
2019-04-11,123.02967071533203
2019-04-12,124.21465301513672
2019-04-15,123.87890625
2019-04-16,124.41213989257812
2019-04-17,123.25679779052734
2019-04-18,122.95068359375
2019-04-22,122.79267883300781
2019-04-23,124.30351257324219
2019-04-24,122.9309310913086
2019-04-25,123.65179443359375
2019-04-26,126.15998077392578
2019-04-29,128.35215759277344
2019-04-30,128.21392822265625
2019-05-01,127.19683074951172
2019-05-02,126.62409210205078
2019-05-03,125.50823211669922
2019-05-06,122.53593444824219
2019-05-07,121.33123016357422
2019-05-08,120.34375
2019-05-09,117.8059310913086
2019-05-10,117.27269744873047
2019-05-13,115.30760955810547
2019-05-14,118.06266784667969
2019-05-15,117.6479263305664
2019-05-16,116.6900863647461
2019-05-17,114.80400085449219
2019-05-20,115.02125549316406
2019-05-21,116.00872039794922
2019-05-22,115.56314086914062
2019-05-23,115.29580688476562
2019-05-24,114.7809066772461
2019-05-28,114.85021209716797
2019-05-29,114.87992095947266
2019-05-30,114.95913696289062
2019-05-31,113.86994934082031
2019-06-03,115.02845001220703
2019-06-04,118.96934509277344
2019-06-05,119.38521575927734
2019-06-06,119.33570098876953
2019-06-07,121.39525604248047
2019-06-10,120.5536117553711
2019-06-11,121.85074615478516
2019-06-12,122.99935150146484
2019-06-13,124.39549255371094
2019-06-14,125.56388854980469
2019-06-17,125.81143951416016
2019-06-18,126.33622741699219
2019-06-19,128.3660888671875
2019-06-20,128.3264923095703
2019-06-21,129.1978302001953
2019-06-24,128.95028686523438
2019-06-25,128.47499084472656
2019-06-26,126.4055404663086
2019-06-27,128.86117553710938
2019-06-28,131.72276306152344
2019-07-01,131.93072509765625
2019-07-02,132.69314575195312
2019-07-03,133.55459594726562
2019-07-05,133.792236328125
2019-07-08,131.1781768798828
2019-07-09,132.13865661621094
2019-07-10,131.99012756347656
2019-07-11,132.62384033203125
2019-07-12,133.25753784179688
2019-07-15,133.4159698486328
2019-07-16,135.0299530029297
2019-07-17,133.81202697753906
2019-07-18,135.12896728515625
2019-07-19,133.77243041992188
2019-07-22,134.6833953857422
2019-07-23,135.96072387695312
2019-07-24,136.46572875976562
2019-07-25,136.8518829345703
2019-07-26,138.04998779296875
2019-07-29,137.3469696044922
2019-07-30,133.92095947265625
2019-07-31,131.43563842773438
2019-08-01,130.1186981201172
2019-08-02,127.90071868896484
2019-08-05,125.25694274902344
2019-08-06,125.81143951416016
2019-08-07,125.92035675048828
2019-08-08,129.18792724609375
2019-08-09,127.65316772460938
2019-08-12,126.76201629638672
2019-08-13,127.88088989257812
2019-08-14,125.40547180175781
2019-08-15,125.55400085449219
2019-08-16,127.33631134033203
2019-08-19,129.5146942138672
2019-08-20,129.33645629882812
2019-08-21,129.94204711914062
2019-08-22,129.7633514404297
2019-08-23,126.59645080566406
2019-08-26,127.5693588256836
2019-08-27,127.52964782714844
2019-08-28,128.4429931640625
2019-08-29,129.0684051513672
2019-08-30,129.15777587890625
2019-09-03,127.84732055664062
2019-09-04,127.76789855957031
2019-09-05,130.59725952148438
2019-09-06,130.75611877441406
2019-09-09,130.2597198486328
2019-09-10,129.22726440429688
2019-09-11,129.60450744628906
2019-09-12,130.696533203125
2019-09-13,131.3418426513672
2019-09-16,130.32920837402344
2019-09-17,131.72901916503906
2019-09-18,132.8408966064453
2019-09-19,133.50604248046875
2019-09-20,133.2082061767578
2019-09-23,131.41131591796875
2019-09-24,131.63966369628906
2019-09-25,132.63243103027344
2019-09-26,131.90769958496094
2019-09-27,131.2127685546875
2019-09-30,133.43655395507812
2019-10-01,132.940185546875
2019-10-02,131.70913696289062
2019-10-03,132.28494262695312
2019-10-04,132.2551727294922
2019-10-07,131.3914794921875
2019-10-08,130.59725952148438
2019-10-09,132.58277893066406
2019-10-10,135.00511169433594
2019-10-11,137.2686004638672
2019-10-14,135.7198944091797
2019-10-15,136.2559814453125
2019-10-16,137.25865173339844
2019-10-17,137.47706604003906
2019-10-18,135.04481506347656
2019-10-21,135.2731475830078
2019-10-22,135.66030883789062
2019-10-23,137.3083038330078
2019-10-24,136.1467742919922
2019-10-25,136.06735229492188
2019-10-28,137.0898895263672
2019-10-29,136.15670776367188
2019-10-30,135.46177673339844
2019-10-31,135.67025756835938
2019-11-01,136.802001953125
2019-11-04,134.2208251953125
2019-11-05,134.04212951660156
2019-11-06,134.37966918945312
2019-11-07,97.57814025878906
2019-11-08,100.5862045288086
2019-11-11,98.35249328613281
2019-11-12,94.96719360351562
2019-11-13,94.90762329101562
2019-11-14,94.88777923583984
2019-11-15,94.97711944580078
2019-11-18,94.7878189086914
2019-11-19,94.52877807617188
2019-11-20,93.96089172363281
2019-11-21,94.34944915771484
2019-11-22,96.27230072021484
2019-11-25,98.06564331054688
2019-11-26,98.93242645263672
2019-11-27,101.13424682617188
2019-11-29,101.28369140625
2019-12-02,100.3770523071289
2019-12-03,99.02208709716797
2019-12-04,105.16925048828125
2019-12-05,105.28880310058594
2019-12-06,107.18177795410156
2019-12-09,108.39726257324219
2019-12-10,111.43596649169922
2019-12-11,111.5455551147461
2019-12-12,113.0798568725586
2019-12-13,112.34259796142578
2019-12-16,113.80715942382812
2019-12-17,111.09722900390625
2019-12-18,110.0909652709961
2019-12-19,108.6961441040039
2019-12-20,109.67252349853516
2019-12-23,107.6002197265625
2019-12-24,108.36736297607422
2019-12-26,108.666259765625
2019-12-27,107.91902923583984
2019-12-30,107.37106323242188
2019-12-31,107.73970031738281
2020-01-02,110.5691909790039
2020-01-03,108.72602844238281
2020-01-06,108.33747863769531
2020-01-07,109.61273956298828
2020-01-08,108.21792602539062
2020-01-09,109.35370635986328
2020-01-10,110.28026580810547
2020-01-13,110.18062591552734
2020-01-14,110.00129699707031
2020-01-15,110.33007049560547
2020-01-16,111.32637023925781
2020-01-17,111.40607452392578
2020-01-21,109.7621841430664
2020-01-22,109.6227035522461
2020-01-23,113.30901336669922
2020-01-24,111.72489166259766
2020-01-27,108.67622375488281
2020-01-28,108.70610809326172
2020-01-29,109.14448547363281
2020-01-30,108.6961441040039
2020-01-31,108.04854583740234
2020-02-03,107.40096282958984
2020-02-04,110.25037384033203
2020-02-05,110.6887435913086
2020-02-06,111.33633422851562
2020-02-07,109.68247985839844
2020-02-10,108.30758666992188
2020-02-11,108.7957763671875
2020-02-12,110.5592269897461
2020-02-13,110.18062591552734
2020-02-14,122.3454360961914
2020-02-18,120.65172576904297
2020-02-19,121.4288330078125
2020-02-20,121.20965576171875
2020-02-21,119.67535400390625
2020-02-24,111.8942642211914
2020-02-25,108.50685119628906
2020-02-26,100.8154296875
2020-02-27,98.3446044921875
2020-02-28,98.25494384765625
2020-03-02,96.37194061279297
2020-03-03,94.83763885498047
2020-03-04,96.7804183959961
2020-03-05,91.17125701904297
2020-03-06,91.51000213623047
2020-03-09,86.30000305175781
2020-03-10,85.93000030517578
2020-03-11,76.66999816894531
2020-03-12,65.04000091552734
2020-03-13,69.62999725341797
2020-03-16,54.70000076293945
2020-03-17,54.119998931884766
2020-03-18,45.650001525878906
2020-03-19,48.43000030517578
2020-03-20,48.79999923706055
2020-03-23,50.849998474121094
2020-03-24,59.47999954223633
2020-03-25,65.88999938964844
2020-03-26,64.41000366210938
2020-03-27,60.029998779296875
2020-03-30,56.38999938964844
2020-03-31,56.27000045776367
2020-04-01,52.0
2020-04-02,47.86000061035156
2020-04-03,48.709999084472656
2020-04-06,52.83000183105469
2020-04-07,56.5099983215332
2020-04-08,60.54999923706055
2020-04-09,62.41999816894531
2020-04-13,58.790000915527344
2020-04-14,61.58000183105469
2020-04-15,60.560001373291016
2020-04-16,58.220001220703125
2020-04-17,63.220001220703125
2020-04-20,59.95000076293945
2020-04-21,57.25
2020-04-22,61.41999816894531
2020-04-23,63.369998931884766
2020-04-24,66.56999969482422
2020-04-27,69.1500015258789
2020-04-28,71.83999633789062
2020-04-29,74.83000183105469
2020-04-30,70.9800033569336
2020-05-01,67.29000091552734
2020-05-04,67.0199966430664
2020-05-05,64.08000183105469
2020-05-06,64.37999725341797
2020-05-07,66.45999908447266
2020-05-08,69.2699966430664
2020-05-11,67.62000274658203
2020-05-12,64.98999786376953
2020-05-13,62.0099983215332
2020-05-14,64.37000274658203
2020-05-15,66.76000213623047
2020-05-18,79.19000244140625
2020-05-19,76.3499984741211
2020-05-20,79.58000183105469
2020-05-21,77.01000213623047
2020-05-22,77.94999694824219
2020-05-26,82.81999969482422
2020-05-27,81.61000061035156
2020-05-28,78.77999877929688
2020-05-29,79.4800033569336
2020-06-01,82.41999816894531
2020-06-02,84.22000122070312
2020-06-03,89.13999938964844
2020-06-04,89.87999725341797
2020-06-05,93.05999755859375
2020-06-08,93.98999786376953
2020-06-09,88.69999694824219
2020-06-10,87.37000274658203
2020-06-11,77.7300033569336
2020-06-12,82.5199966430664
2020-06-15,84.2699966430664
2020-06-16,85.30000305175781
2020-06-17,84.66999816894531
2020-06-18,84.4000015258789
2020-06-19,82.05999755859375
2020-06-22,83.12000274658203
2020-06-23,86.5999984741211
2020-06-24,81.23999786376953
2020-06-25,82.72000122070312
2020-06-26,77.58999633789062
2020-06-29,82.66999816894531
2020-06-30,82.19999694824219
2020-07-01,84.44000244140625
2020-07-02,84.88999938964844
2020-07-06,87.33999633789062
2020-07-07,85.05000305175781
2020-07-08,84.19999694824219
2020-07-09,81.55999755859375
2020-07-10,83.54000091552734
2020-07-13,81.58000183105469
2020-07-14,82.47000122070312
2020-07-15,90.2300033569336
2020-07-16,87.16999816894531
2020-07-17,86.87000274658203
2020-07-20,86.88999938964844
2020-07-21,87.52999877929688
2020-07-22,87.68000030517578
2020-07-23,85.16999816894531
2020-07-24,83.72000122070312
2020-07-27,84.41999816894531
2020-07-28,83.68000030517578
2020-07-29,85.31999969482422
2020-07-30,84.93000030517578
2020-07-31,81.01000213623047
2020-08-03,79.95999908447266
2020-08-04,79.73999786376953
2020-08-05,82.58000183105469
2020-08-06,84.20999908447266
2020-08-07,82.55999755859375
2020-08-10,84.91000366210938
2020-08-11,88.12000274658203
2020-08-12,86.94999694824219
2020-08-13,86.97000122070312
2020-08-14,86.7300033569336
2020-08-17,87.69999694824219
2020-08-18,88.5
2020-08-19,87.68000030517578
2020-08-20,88.66999816894531
2020-08-21,91.0999984741211
2020-08-24,95.45999908447266
2020-08-25,96.41999816894531
2020-08-26,95.11000061035156
2020-08-27,97.73999786376953
2020-08-28,100.88999938964844
2020-08-31,98.1500015258789
2020-09-01,99.25
2020-09-02,102.94000244140625
2020-09-03,100.29000091552734
2020-09-04,99.80000305175781
2020-09-08,99.2699966430664
2020-09-09,99.2300033569336
2020-09-10,97.23999786376953
2020-09-11,94.73999786376953
2020-09-14,95.91999816894531
2020-09-15,97.4000015258789
2020-09-16,99.02999877929688
2020-09-17,96.79000091552734
2020-09-18,93.80000305175781
2020-09-21,91.29000091552734
2020-09-22,93.94999694824219
2020-09-23,91.91999816894531
2020-09-24,92.05000305175781
2020-09-25,93.56999969482422
2020-09-28,94.29000091552734
2020-09-29,91.77999877929688
2020-09-30,91.69000244140625
2020-10-01,92.05999755859375
2020-10-02,92.08999633789062
2020-10-05,92.16000366210938
2020-10-06,91.87000274658203
2020-10-07,93.48999786376953
2020-10-08,95.94999694824219
2020-10-09,96.30000305175781
2020-10-12,97.33999633789062
2020-10-13,94.31999969482422
2020-10-14,92.4000015258789
2020-10-15,90.2300033569336
2020-10-16,90.70999908447266
2020-10-19,92.13999938964844
2020-10-20,92.95999908447266
2020-10-21,92.69999694824219
2020-10-22,101.04000091552734
2020-10-23,102.72000122070312
2020-10-26,99.01000213623047
2020-10-27,95.06999969482422
2020-10-28,91.83000183105469
2020-10-29,95.22000122070312
2020-10-30,94.1500015258789
2020-11-02,94.72000122070312
2020-11-03,98.80000305175781
2020-11-04,98.5
2020-11-05,103.0999984741211
2020-11-06,103.2699966430664
2020-11-09,128.63999938964844
2020-11-10,122.75
2020-11-11,119.69999694824219
2020-11-12,117.5
2020-11-13,123.44999694824219
2020-11-16,123.55999755859375
2020-11-17,123.02999877929688
2020-11-18,122.5199966430664
2020-11-19,123.95999908447266
2020-11-20,119.9000015258789
2020-11-23,122.80000305175781
2020-11-24,125.05000305175781
2020-11-25,123.18000030517578
2020-11-27,123.7300033569336
2020-11-30,124.48999786376953
2020-12-01,126.22000122070312
2020-12-02,127.87000274658203
2020-12-03,127.3499984741211
2020-12-04,128.5800018310547
2020-12-07,126.5199966430664
2020-12-08,126.27999877929688
2020-12-09,128.83999633789062
2020-12-10,130.47000122070312
2020-12-11,123.0199966430664
2020-12-14,123.33000183105469
2020-12-15,126.0
2020-12-16,124.9800033569336
2020-12-17,124.4800033569336
2020-12-18,125.54000091552734
2020-12-21,123.36000061035156
2020-12-22,123.1500015258789
2020-12-23,126.48999786376953
2020-12-24,126.95999908447266
2020-12-28,128.47999572753906
2020-12-29,131.3000030517578
2020-12-30,132.1199951171875
2020-12-31,132.39999389648438
2021-01-04,131.3699951171875
2021-01-05,137.13999938964844
2021-01-06,143.4199981689453
2021-01-07,142.2899932861328
2021-01-08,144.02000427246094
2021-01-11,142.9600067138672
2021-01-12,140.9499969482422
2021-01-13,140.61000061035156
2021-01-14,144.1699981689453
2021-01-15,140.69000244140625
2021-01-19,142.82000732421875
2021-01-20,141.75
2021-01-21,138.8800048828125
2021-01-22,136.52000427246094
2021-01-25,135.99000549316406
2021-01-26,131.5
2021-01-27,123.20999908447266
2021-01-28,126.73999786376953
2021-01-29,124.0999984741211
2021-02-01,127.30000305175781
2021-02-02,136.1300048828125
2021-02-03,138.47999572753906
2021-02-04,141.91000366210938
2021-02-05,141.39999389648438
2021-02-08,145.4199981689453
2021-02-09,144.47999572753906
2021-02-10,148.89999389648438
2021-02-11,149.91000366210938
2021-02-12,146.50999450683594
2021-02-16,147.83999633789062
2021-02-17,154.0399932861328
2021-02-18,156.72999572753906
2021-02-19,158.9199981689453
2021-02-22,160.61000061035156
2021-02-23,159.69000244140625
2021-02-24,162.77999877929688
2021-02-25,157.17999267578125
2021-02-26,161.0
2021-03-01,161.24000549316406
2021-03-02,160.27000427246094
2021-03-03,163.42999267578125
2021-03-04,158.41000366210938
2021-03-05,166.4499969482422
2021-03-08,167.89999389648438
2021-03-09,165.77000427246094
2021-03-10,167.5800018310547
2021-03-11,171.0800018310547
2021-03-12,174.58999633789062
2021-03-15,177.10000610351562
2021-03-16,176.3800048828125
2021-03-17,185.27000427246094
2021-03-18,180.8000030517578
2021-03-19,179.97999572753906
2021-03-22,173.08999633789062
2021-03-23,168.4199981689453
2021-03-24,166.13999938964844
2021-03-25,174.66000366210938
2021-03-26,176.4499969482422
2021-03-29,176.1300048828125
2021-03-30,175.8699951171875
2021-03-31,172.1199951171875
2021-04-01,175.92999267578125
2021-04-05,176.02000427246094
2021-04-06,174.6999969482422
2021-04-07,172.0399932861328
2021-04-08,174.57000732421875
2021-04-09,174.97999572753906
2021-04-12,171.7100067138672
2021-04-13,170.92999267578125
2021-04-14,171.72000122070312
2021-04-15,170.5500030517578
2021-04-16,173.91000366210938
2021-04-19,175.6199951171875
2021-04-20,170.4600067138672
2021-04-21,176.25999450683594
2021-04-22,175.64999389648438
2021-04-23,177.55999755859375
2021-04-26,176.67999267578125
2021-04-27,177.0800018310547
2021-04-28,177.60000610351562
2021-04-29,177.8699951171875
2021-04-30,176.22999572753906
2021-05-03,174.82000732421875
2021-05-04,173.4499969482422
2021-05-05,170.9199981689453
2021-05-06,164.82000732421875
2021-05-07,173.4600067138672
2021-05-10,173.08999633789062
2021-05-11,172.39999389648438
2021-05-12,161.99000549316406
2021-05-13,167.72000122070312
2021-05-14,171.8000030517578
2021-05-17,169.4499969482422
2021-05-18,168.10000610351562
2021-05-19,167.07000732421875
2021-05-20,169.13999938964844
2021-05-21,168.05999755859375
2021-05-24,171.10000610351562
2021-05-25,173.05999755859375
2021-05-26,174.8300018310547
2021-05-27,174.11000061035156
2021-05-28,176.9499969482422
2021-06-01,177.30999755859375
2021-06-02,175.1699981689453
2021-06-03,170.75
2021-06-04,171.4199981689453
2021-06-07,170.35000610351562
2021-06-08,172.61000061035156
2021-06-09,172.8000030517578
2021-06-10,171.5800018310547
2021-06-11,172.94000244140625
2021-06-14,169.13999938964844
2021-06-15,170.0
2021-06-16,167.9600067138672
2021-06-17,165.9199981689453
2021-06-18,162.92999267578125
2021-06-21,167.9199981689453
2021-06-22,166.92999267578125
2021-06-23,168.9499969482422
2021-06-24,170.0500030517578
2021-06-25,170.99000549316406
2021-06-28,163.5500030517578
2021-06-29,159.89999389648438
2021-06-30,163.7100067138672
2021-07-01,167.02999877929688
2021-07-02,167.4199981689453
2021-07-06,165.57000732421875
2021-07-07,162.9600067138672
2021-07-08,161.55999755859375
2021-07-09,167.74000549316406
2021-07-12,167.35000610351562
2021-07-13,162.02000427246094
2021-07-14,160.99000549316406
2021-07-15,159.2899932861328
2021-07-16,157.61000061035156
2021-07-19,151.63999938964844
2021-07-20,156.1199951171875
2021-07-21,162.4199981689453
2021-07-22,160.02999877929688
2021-07-23,161.5500030517578
2021-07-26,162.6999969482422
2021-07-27,163.72000122070312
2021-07-28,163.19000244140625
2021-07-29,163.72999572753906
2021-07-30,160.8699951171875
2021-08-02,159.19000244140625
2021-08-03,154.77999877929688
2021-08-04,153.25
2021-08-05,161.69000244140625
2021-08-06,148.88999938964844
2021-08-09,148.8000030517578
2021-08-10,148.60000610351562
2021-08-11,150.07000732421875
2021-08-12,150.3300018310547
2021-08-13,148.6300048828125
2021-08-16,144.13999938964844
2021-08-17,142.57000732421875
2021-08-18,140.35000610351562
2021-08-19,138.0500030517578
2021-08-20,137.7899932861328
2021-08-23,142.83999633789062
2021-08-24,146.6300048828125
2021-08-25,147.6199951171875
2021-08-26,143.86000061035156
2021-08-27,146.74000549316406
2021-08-30,144.19000244140625
2021-08-31,144.5
2021-09-01,146.1699981689453
2021-09-02,143.77000427246094
2021-09-03,142.63999938964844
2021-09-07,147.49000549316406
2021-09-08,145.6699981689453
2021-09-09,146.74000549316406
2021-09-10,145.38999938964844
2021-09-13,148.7899932861328
2021-09-14,150.60000610351562
2021-09-15,151.32000732421875
2021-09-16,150.1699981689453
2021-09-17,152.27999877929688
2021-09-20,153.58999633789062
2021-09-21,152.9499969482422
